38577598	0	0	0	0	0	0	0	4683	0	385	0	0	0	32767	0
38577599	0	0	0	0	0	0	0	4679	0	376	0	0	0	32767	0
38577600	0	0	0	0	0	0	0	4675	0	398	0	0	0	32767	0
38577601	0	0	0	0	0	0	0	4670	0	414	0	0	0	32767	0
38577602	0	0	0	0	0	0	0	4662	0	420	0	0	0	32767	0
38577603	0	0	0	0	0	0	0	4654	0	425	0	0	0	32767	0
38577604	0	0	0	0	0	0	0	4646	0	438	0	0	0	32767	0
38577605	0	0	0	0	0	0	0	4638	0	453	0	0	0	32767	0
38577606	0	0	0	0	0	0	0	4629	0	458	0	0	0	32767	0
38577607	0	0	0	0	0	0	0	4621	0	466	0	0	0	32767	0
38577608	0	0	0	0	0	0	0	4612	0	476	0	0	0	32767	0
38577609	0	0	0	0	0	0	0	4608	0	486	0	0	0	32767	0
38577610	0	0	0	0	0	0	0	4602	0	497	0	0	0	32767	0
38577611	0	0	0	0	0	0	0	4595	0	497	0	0	0	32767	0
38577612	0	0	0	0	0	0	0	4591	0	518	0	0	0	32767	0
38577613	0	0	0	0	0	0	0	4588	0	525	0	0	0	32767	0
38577614	0	0	0	0	0	0	0	4583	0	524	0	0	0	32767	0
38577615	0	0	0	0	0	0	0	4581	0	534	0	0	0	32767	0
38577616	0	0	0	0	0	0	0	4579	0	539	0	0	0	32767	0
38577617	0	0	0	0	0	0	0	4577	0	562	0	0	0	32767	0
38577618	0	0	0	0	0	0	0	4576	0	567	0	0	0	32767	0
38577619	0	0	0	0	0	0	0	4575	0	571	0	0	0	32767	0
38577620	0	0	0	0	0	0	0	4574	0	580	0	0	0	32767	0
38577621	0	0	0	0	0	0	0	4573	0	547	0	0	0	32767	0
38577622	0	0	0	0	0	0	0	4572	0	596	0	0	0	32767	0
38577623	0	0	0	0	0	0	0	4572	0	623	0	0	0	32767	0
38577624	0	0	0	0	0	0	0	4570	0	632	0	0	0	32767	0
38577625	0	0	0	0	0	0	0	4569	0	602	0	0	0	32767	0
38577626	0	0	0	0	0	0	0	4566	0	640	0	0	0	32767	0
38577627	0	0	0	0	0	0	0	4565	0	658	0	0	0	32767	0
38577628	0	0	0	0	0	0	0	4562	0	670	0	0	0	32767	0
38577629	0	0	0	0	0	0	0	4560	0	673	0	0	0	32767	0
38577630	0	0	0	0	0	0	0	4558	0	685	0	0	0	32767	0
38577631	0	0	0	0	0	0	0	4557	0	701	0	0	0	32767	0
38577632	0	0	0	0	0	0	0	4556	0	712	0	0	0	32767	0
38577633	0	0	0	0	0	0	0	4555	0	713	0	0	0	32767	0
38577634	0	0	0	0	0	0	0	4553	0	722	0	0	0	32767	0
38577635	0	0	0	0	0	0	0	4552	0	741	0	0	0	32767	0
38577636	0	0	0	0	0	0	0	4550	0	746	0	0	0	32767	0
38577637	0	0	0	0	0	0	0	4548	0	752	0	0	0	32767	0
38577638	0	0	0	0	0	0	0	4547	0	769	0	0	0	32767	0
38577639	0	0	0	0	0	0	0	4545	0	776	0	0	0	32767	0
38577640	0	0	0	0	0	0	0	4545	0	787	0	0	0	32767	0
38577641	0	0	0	0	0	0	0	4543	0	789	0	0	0	32767	0
38577642	0	0	0	0	0	0	0	4541	0	808	0	0	0	32767	0
38577643	0	0	0	0	0	0	0	4537	0	816	0	0	0	32767	0
38577644	0	0	0	0	0	0	0	4536	0	820	0	0	0	32767	0
38577645	0	0	0	0	0	0	0	4533	0	827	0	0	0	32767	0
38577646	0	0	0	0	0	0	0	4530	0	833	0	0	0	32767	0
38577647	0	0	0	0	0	0	0	4529	0	854	0	0	0	32767	0
38577648	0	0	0	0	0	0	0	4527	0	857	0	0	0	32767	0
38577649	0	0	0	0	0	0	0	4526	0	869	0	0	0	32767	0
38577650	0	0	0	0	0	0	0	4525	0	866	0	0	0	32767	0
38577651	0	0	0	0	0	0	0	4525	0	887	0	0	0	32767	0
38577652	0	0	0	0	0	0	0	4527	0	883	0	0	0	32767	0
38577653	0	0	0	0	0	0	0	4528	0	909	0	0	0	32767	0
38577654	0	0	0	0	0	0	0	4527	0	917	0	0	0	32767	0
38577655	0	0	0	0	0	0	0	4528	0	888	0	0	0	32767	0
38577656	0	0	0	0	0	0	0	4527	0	927	0	0	0	32767	0
38577657	0	0	0	0	0	0	0	4528	0	947	0	0	0	32767	0
38577658	0	0	0	0	0	0	0	4514	0	957	0	0	0	32767	0
38577659	0	0	0	0	0	0	0	4527	0	964	0	0	0	32767	0
38577660	0	0	0	0	0	0	0	4526	0	966	0	0	0	32767	0
38577661	0	0	0	0	0	0	0	4525	0	988	0	0	0	32767	0
38577662	0	0	0	0	0	0	0	4523	0	994	0	0	0	32767	0
38577663	0	0	0	0	0	0	0	4524	0	1005	0	0	0	32767	0
38577664	0	0	0	0	0	0	0	4522	0	1006	0	0	0	32767	0
38577665	0	0	0	0	0	0	0	4521	0	1031	0	0	0	32767	0
38577666	0	0	0	0	0	0	0	4521	0	1034	0	0	0	32767	0
38577667	0	0	0	0	0	0	0	4520	0	1040	0	0	0	32767	0
38577668	0	0	0	0	0	0	0	4520	0	1047	0	0	0	32767	0
38577669	0	0	0	0	0	0	0	4519	0	1059	0	0	0	32767	0
38577670	0	0	0	0	0	0	0	4518	0	1073	0	0	0	32767	0
38577671	0	0	0	0	0	0	0	4517	0	1078	0	0	0	32767	0
38577672	0	0	0	0	0	0	0	4516	0	1084	0	0	0	32767	0
38577673	0	0	0	0	0	0	0	4512	0	1103	0	0	0	32767	0
38577674	0	0	0	0	0	0	0	4510	0	1113	0	0	0	32767	0
38577675	0	0	0	0	0	0	0	4504	0	1120	0	0	0	32767	0
38577676	0	0	0	0	0	0	0	4500	0	1122	0	0	0	32767	0
38577677	0	0	0	0	0	0	0	4494	0	1131	0	0	0	32767	0
38577678	0	0	0	0	0	0	0	4490	0	1148	0	0	0	32767	0
38577679	0	0	0	0	0	0	0	4486	0	1157	0	0	0	32767	0
38577680	0	0	0	0	0	0	0	4484	0	1163	0	0	0	32767	0
38577681	0	0	0	0	0	0	0	4480	0	1171	0	0	0	32767	0
38577682	0	0	0	0	0	0	0	4479	0	1189	0	0	0	32767	0
38577683	0	0	0	0	0	0	0	4477	0	1190	0	0	0	32767	0
38577684	0	0	0	0	0	0	0	4477	0	1199	0	0	0	32767	0
38577685	0	0	0	0	0	0	0	4477	0	1217	0	0	0	32767	0
38577686	0	0	0	0	0	0	0	4477	0	1226	0	0	0	32767	0
38577687	0	0	0	0	0	0	0	4476	0	1200	0	0	0	32767	0
38577688	0	0	0	0	0	0	0	4476	0	1238	0	0	0	32767	0
38577689	0	0	0	0	0	0	0	4476	0	1256	0	0	0	32767	0
38577690	0	0	0	0	0	0	0	4476	0	1265	0	0	0	32767	0
38577691	0	0	0	0	0	0	0	4476	0	1239	0	0	0	32767	0
38577692	0	0	0	0	0	0	0	4476	0	1273	0	0	0	32767	0
38577693	0	0	0	0	0	0	0	4475	0	1292	0	0	0	32767	0
38577694	0	0	0	0	0	0	0	4474	0	1304	0	0	0	32767	0
38577695	0	0	0	0	0	0	0	4474	0	1309	0	0	0	32767	0
38577696	0	0	0	0	0	0	0	4473	0	1316	0	0	0	32767	0
38577697	0	0	0	0	0	0	0	4470	0	1333	0	0	0	32767	0
38577698	0	0	0	0	0	0	0	4471	0	1341	0	0	0	32767	0
38577699	0	0	0	0	0	0	0	4470	0	1347	0	0	0	32767	0
38577700	0	0	0	0	0	0	0	4469	0	1356	0	0	0	32767	0
38577701	0	0	0	0	0	0	0	4467	0	1369	0	0	0	32767	0
38577702	0	0	0	0	0	0	0	4464	0	1379	0	0	0	32767	0
38577703	0	0	0	0	0	0	0	4461	0	1389	0	0	0	32767	0
38577704	0	0	0	0	0	0	0	4461	0	1392	0	0	0	32767	0
38577705	0	0	0	0	0	0	0	4460	0	1409	0	0	0	32767	0
38577706	0	0	0	0	0	0	0	4459	0	1418	0	0	0	32767	0
38577707	0	0	0	0	0	0	0	4455	0	1423	0	0	0	32767	0
38577708	0	0	0	0	0	0	0	4452	0	1430	0	0	0	32767	0
38577709	0	0	0	0	0	0	0	4450	0	1439	0	0	0	32767	0
38577710	0	0	0	0	0	0	0	4448	0	1459	0	0	0	32767	0
38577711	0	0	0	0	0	0	0	4445	0	1464	0	0	0	32767	0
38577712	0	0	0	0	0	0	0	4443	0	1468	0	0	0	32767	0
38577713	0	0	0	0	0	0	0	4439	0	1475	0	0	0	32767	0
38577714	0	0	0	0	0	0	0	4436	0	1493	0	0	0	32767	0
38577715	0	0	0	0	0	0	0	4434	0	1504	0	0	0	32767	0
38577716	0	0	0	0	0	0	0	4431	0	1506	0	0	0	32767	0
38577717	0	0	0	0	0	0	0	4430	0	1514	0	0	0	32767	0
38577718	0	0	0	0	0	0	0	4429	0	1537	0	0	0	32767	0
38577719	0	0	0	0	0	0	0	4428	0	1510	0	0	0	32767	0
38577720	0	0	0	0	0	0	0	4427	0	1543	0	0	0	32767	0
38577721	0	0	0	0	0	0	0	4426	0	1563	0	0	0	32767	0
38577722	0	0	0	0	0	0	0	4427	0	1578	0	0	0	32767	0
38577723	0	0	0	0	0	0	0	4424	0	1544	0	0	0	32767	0
38577724	0	0	0	0	0	0	0	4425	0	1583	0	0	0	32767	0
38577725	0	0	0	0	0	0	0	4424	0	1602	0	0	0	32767	0
38577726	0	0	0	0	0	0	0	4423	0	1617	0	0	0	32767	0
38577727	0	0	0	0	0	0	0	4422	0	1619	0	0	0	32767	0
38577728	0	0	0	0	0	0	0	4419	0	1620	0	0	0	32767	0
38577729	0	0	0	0	0	0	0	4417	0	1643	0	0	0	32767	0
38577730	0	0	0	0	0	0	0	4414	0	1653	0	0	0	32767	0
38577731	0	0	0	0	0	0	0	4412	0	1659	0	0	0	32767	0
38577732	0	0	0	0	0	0	0	4409	0	1665	0	0	0	32767	0
38577733	0	0	0	0	0	0	0	4408	0	1682	0	0	0	32767	0
38577734	0	0	0	0	0	0	0	4406	0	1692	0	0	0	32767	0
38577735	0	0	0	0	0	0	0	4404	0	1699	0	0	0	32767	0
38577736	0	0	0	0	0	0	0	4404	0	1703	0	0	0	32767	0
38577737	0	0	0	0	0	0	0	4403	0	1715	0	0	0	32767	0
38577738	0	0	0	0	0	0	0	4401	0	1728	0	0	0	32767	0
38577739	0	0	0	0	0	0	0	4399	0	1739	0	0	0	32767	0
38577740	0	0	0	0	0	0	0	4397	0	1739	0	0	0	32767	0
38577741	0	0	0	0	0	0	0	4396	0	1750	0	0	0	32767	0
38577742	0	0	0	0	0	0	0	4394	0	1769	0	0	0	32767	0
38577743	0	0	0	0	0	0	0	4394	0	1776	0	0	0	32767	0
38577744	0	0	0	0	0	0	0	4393	0	1779	0	0	0	32767	0
38577745	0	0	0	0	0	0	0	4393	0	1784	0	0	0	32767	0
38577746	0	0	0	0	0	0	0	4392	0	1796	0	0	0	32767	0
38577747	0	0	0	0	0	0	0	4391	0	1816	0	0	0	32767	0
38577748	0	0	0	0	0	0	0	4390	0	1819	0	0	0	32767	0
38577749	0	0	0	0	0	0	0	4390	0	1828	0	0	0	32767	0
38577750	0	0	0	0	0	0	0	4390	0	1830	0	0	0	32767	0
38577751	0	0	0	0	0	0	0	4390	0	1855	0	0	0	32767	0
38577752	0	0	0	0	0	0	0	4375	0	1861	0	0	0	32767	0
38577753	0	0	0	0	0	0	0	4389	0	1867	0	0	0	32767	0
38577754	0	0	0	0	0	0	0	4388	0	1889	0	0	0	32767	0
38577755	0	0	0	0	0	0	0	4388	0	1833	0	0	0	32767	0
38577756	0	0	0	0	0	0	0	4385	0	1883	0	0	0	32767	0
38577757	0	0	0	0	0	0	0	4385	0	1907	0	0	0	32767	0
38577758	0	0	0	0	0	0	0	4386	0	1926	0	0	0	32767	0
38577759	0	0	0	0	0	0	0	4384	0	1932	0	0	0	32767	0
38577760	0	0	0	0	0	0	0	4384	0	1927	0	0	0	32767	0
38577761	0	0	0	0	0	0	0	4384	0	1949	0	0	0	32767	0
38577762	0	0	0	0	0	0	0	4383	0	1964	0	0	0	32767	0
38577763	0	0	0	0	0	0	0	4383	0	1964	0	0	0	32767	0
38577764	0	0	0	0	0	0	0	4382	0	1964	0	0	0	32767	0
38577765	0	0	0	0	0	0	0	4380	0	1991	0	0	0	32767	0
38577766	0	0	0	0	0	0	0	4379	0	1998	0	0	0	32767	0
38577767	0	0	0	0	0	0	0	4380	0	2003	0	0	0	32767	0
38577768	0	0	0	0	0	0	0	4379	0	2003	0	0	0	32767	0
38577769	0	0	0	0	0	0	0	4378	0	2028	0	0	0	32767	0
38577770	0	0	0	0	0	0	0	4377	0	2037	0	0	0	32767	0
38577771	0	0	0	0	0	0	0	4376	0	2047	0	0	0	32767	0
38577772	0	0	0	0	0	0	0	4375	0	2052	0	0	0	32767	0
38577773	0	0	0	0	0	0	0	4374	0	2064	0	0	0	32767	0
38577774	0	0	0	0	0	0	0	4372	0	2073	0	0	0	32767	0
38577775	0	0	0	0	0	0	0	4371	0	2079	0	0	0	32767	0
38577776	0	0	0	0	0	0	0	4372	0	2087	0	0	0	32767	0
38577777	0	0	0	0	0	0	0	4371	0	2103	0	0	0	32767	0
38577778	0	0	0	0	0	0	0	4370	0	2113	0	0	0	32767	0
38577779	0	0	0	0	0	0	0	4371	0	2122	0	0	0	32767	0
38577780	0	0	0	0	0	0	0	4371	0	2126	0	0	0	32767	0
38577781	0	0	0	0	0	0	0	4370	0	2132	0	0	0	32767	0
38577782	0	0	0	0	0	0	0	4370	0	2149	0	0	0	32767	0
38577783	0	0	0	0	0	0	0	4369	0	2157	0	0	0	32767	0
38577784	0	0	0	0	0	0	0	4366	0	2166	0	0	0	32767	0
38577785	0	0	0	0	0	0	0	4368	0	2171	0	0	0	32767	0
38577786	0	0	0	0	0	0	0	4367	0	2191	0	0	0	32767	0
38577787	0	0	0	0	0	0	0	4367	0	2198	0	0	0	32767	0
38577788	0	0	0	0	0	0	0	4367	0	2205	0	0	0	32767	0
38577789	0	0	0	0	0	0	0	4367	0	2210	0	0	0	32767	0
38577790	0	0	0	0	0	0	0	4363	0	2231	0	0	0	32767	0
38577791	0	0	0	0	0	0	0	4367	0	2236	0	0	0	32767	0
38577792	0	0	0	0	0	0	0	4365	0	2246	0	0	0	32767	0
38577793	0	0	0	0	0	0	0	4365	0	2262	0	0	0	32767	0
38577794	0	0	0	0	0	0	0	4365	0	2269	0	0	0	32767	0
38577795	0	0	0	0	0	0	0	4364	0	2256	0	0	0	32767	0
38577796	0	0	0	0	0	0	0	4358	0	2284	0	0	0	32767	0
38577797	0	0	0	0	0	0	0	4363	0	2301	0	0	0	32767	0
38577798	0	0	0	0	0	0	0	4362	0	2304	0	0	0	32767	0
38577799	0	0	0	0	0	0	0	4362	0	2303	0	0	0	32767	0
38577800	0	0	0	0	0	0	0	4361	0	2323	0	0	0	32767	0
38577801	0	0	0	0	0	0	0	4361	0	2338	0	0	0	32767	0
38577802	0	0	0	0	0	0	0	4357	0	2342	0	0	0	32767	0
38577803	0	0	0	0	0	0	0	4360	0	2342	0	0	0	32767	0
38577804	0	0	0	0	0	0	0	4360	0	2365	0	0	0	32767	0
38577805	0	0	0	0	0	0	0	4358	0	2376	0	0	0	32767	0
38577806	0	0	0	0	0	0	0	4358	0	2382	0	0	0	32767	0
38577807	0	0	0	0	0	0	0	4356	0	2381	0	0	0	32767	0
38577808	0	0	0	0	0	0	0	4356	0	2403	0	0	0	32767	0
38577809	0	0	0	0	0	0	0	4355	0	2416	0	0	0	32767	0
38577810	0	0	0	0	0	0	0	4355	0	2422	0	0	0	32767	0
38577811	0	0	0	0	0	0	0	4353	0	2426	0	0	0	32767	0
38577812	0	0	0	0	0	0	0	4352	0	2445	0	0	0	32767	0
38577813	0	0	0	0	0	0	0	4352	0	2454	0	0	0	32767	0
38577814	0	0	0	0	0	0	0	4351	0	2459	0	0	0	32767	0
38577815	0	0	0	0	0	0	0	4351	0	2461	0	0	0	32767	0
38577816	0	0	0	0	0	0	0	4350	0	2483	0	0	0	32767	0
38577817	0	0	0	0	0	0	0	4349	0	2491	0	0	0	32767	0
38577818	0	0	0	0	0	0	0	4347	0	2498	0	0	0	32767	0
38577819	0	0	0	0	0	0	0	4347	0	2505	0	0	0	32767	0
38577820	0	0	0	0	0	0	0	4347	0	2509	0	0	0	32767	0
38577821	0	0	0	0	0	0	0	4344	0	2531	0	0	0	32767	0
38577822	0	0	0	0	0	0	0	4344	0	2535	0	0	0	32767	0
38577823	0	0	0	0	0	0	0	4342	0	2537	0	0	0	32767	0
38577824	0	0	0	0	0	0	0	4342	0	2550	0	0	0	32767	0
38577825	0	0	0	0	0	0	0	4342	0	2568	0	0	0	32767	0
38577826	0	0	0	0	0	0	0	4339	0	2577	0	0	0	32767	0
38577827	0	0	0	0	0	0	0	4340	0	2580	0	0	0	32767	0
38577828	0	0	0	0	0	0	0	4338	0	2589	0	0	0	32767	0
38577829	0	0	0	0	0	0	0	4337	0	2607	0	0	0	32767	0
38577830	0	0	0	0	0	0	0	4337	0	2612	0	0	0	32767	0
38577831	0	0	0	0	0	0	0	4334	0	2619	0	0	0	32767	0
38577832	0	0	0	0	0	0	0	4334	0	2623	0	0	0	32767	0
38577833	0	0	0	0	0	0	0	4334	0	2634	0	0	0	32767	0
38577834	0	0	0	0	0	0	0	4333	0	2621	0	0	0	32767	0
38577835	0	0	0	0	0	0	0	4332	0	2660	0	0	0	32767	0
38577836	0	0	0	0	0	0	0	4331	0	2676	0	0	0	32767	0
38577837	0	0	0	0	0	0	0	4330	0	2682	0	0	0	32767	0
38577838	0	0	0	0	0	0	0	4329	0	2664	0	0	0	32767	0
38577839	0	0	0	0	0	0	0	4328	0	2701	0	0	0	32767	0
38577840	0	0	0	0	0	0	0	4327	0	2713	0	0	0	32767	0
38577841	0	0	0	0	0	0	0	4328	0	2726	0	0	0	32767	0
38577842	0	0	0	0	0	0	0	4326	0	2708	0	0	0	32767	0
38577843	0	0	0	0	0	0	0	4325	0	2737	0	0	0	32767	0
38577844	0	0	0	0	0	0	0	4325	0	2755	0	0	0	32767	0
38577845	0	0	0	0	0	0	0	4324	0	2760	0	0	0	32767	0
38577846	0	0	0	0	0	0	0	4310	0	2766	0	0	0	32767	0
38577847	0	0	0	0	0	0	0	4323	0	2774	0	0	0	32767	0
38577848	0	0	0	0	0	0	0	4321	0	2792	0	0	0	32767	0
38577849	0	0	0	0	0	0	0	4321	0	2796	0	0	0	32767	0
38577850	0	0	0	0	0	0	0	4322	0	2802	0	0	0	32767	0
38577851	0	0	0	0	0	0	0	4322	0	2815	0	0	0	32767	0
38577852	0	0	0	0	0	0	0	4320	0	2829	0	0	0	32767	0
38577853	0	0	0	0	0	0	0	4319	0	2834	0	0	0	32767	0
38577854	0	0	0	0	0	0	0	4319	0	2846	0	0	0	32767	0
38577855	0	0	0	0	0	0	0	4318	0	2854	0	0	0	32767	0
38577856	0	0	0	0	0	0	0	4316	0	2869	0	0	0	32767	0
38577857	0	0	0	0	0	0	0	4315	0	2873	0	0	0	32767	0
38577858	0	0	0	0	0	0	0	4315	0	2884	0	0	0	32767	0
38577859	0	0	0	0	0	0	0	4314	0	2888	0	0	0	32767	0
38577860	0	0	0	0	0	0	0	4314	0	2910	0	0	0	32767	0
38577861	0	0	0	0	0	0	0	4312	0	2916	0	0	0	32767	0
38577862	0	0	0	0	0	0	0	4313	0	2916	0	0	0	32767	0
38577863	0	0	0	0	0	0	0	4310	0	2928	0	0	0	32767	0
38577864	0	0	0	0	0	0	0	4310	0	2948	0	0	0	32767	0
38577865	0	0	0	0	0	0	0	4311	0	2952	0	0	0	32767	0
38577866	0	0	0	0	0	0	0	4310	0	2955	0	0	0	32767	0
38577867	0	0	0	0	0	0	0	4309	0	2961	0	0	0	32767	0
38577868	0	0	0	0	0	0	0	4309	0	2980	0	0	0	32767	0
38577869	0	0	0	0	0	0	0	4308	0	2989	0	0	0	32767	0
38577870	0	0	0	0	0	0	0	4307	0	2994	0	0	0	32767	0
38577871	0	0	0	0	0	0	0	4306	0	3005	0	0	0	32767	0
38577872	0	0	0	0	0	0	0	4306	0	3023	0	0	0	32767	0
38577873	0	0	0	0	0	0	0	4306	0	3029	0	0	0	32767	0
38577874	0	0	0	0	0	0	0	4306	0	3035	0	0	0	32767	0
38577875	0	0	0	0	0	0	0	4304	0	3041	0	0	0	32767	0
38577876	0	0	0	0	0	0	0	4303	0	3048	0	0	0	32767	0
38577877	0	0	0	0	0	0	0	4304	0	3067	0	0	0	32767	0
38577878	0	0	0	0	0	0	0	4304	0	3074	0	0	0	32767	0
38577879	0	0	0	0	0	0	0	4303	0	3083	0	0	0	32767	0
38577880	0	0	0	0	0	0	0	4303	0	3089	0	0	0	32767	0
38577881	0	0	0	0	0	0	0	4302	0	3069	0	0	0	32767	0
38577882	0	0	0	0	0	0	0	4303	0	3111	0	0	0	32767	0
38577883	0	0	0	0	0	0	0	4301	0	3130	0	0	0	32767	0
38577884	0	0	0	0	0	0	0	4300	0	3136	0	0	0	32767	0
38577885	0	0	0	0	0	0	0	4300	0	3113	0	0	0	32767	0
38577886	0	0	0	0	0	0	0	4300	0	3148	0	0	0	32767	0
38577887	0	0	0	0	0	0	0	4300	0	3166	0	0	0	32767	0
38577888	0	0	0	0	0	0	0	4300	0	3183	0	0	0	32767	0
38577889	0	0	0	0	0	0	0	4299	0	3182	0	0	0	32767	0
38577890	0	0	0	0	0	0	0	4298	0	3187	0	0	0	32767	0
38577891	0	0	0	0	0	0	0	4296	0	3207	0	0	0	32767	0
38577892	0	0	0	0	0	0	0	4296	0	3217	0	0	0	32767	0
38577893	0	0	0	0	0	0	0	4296	0	3223	0	0	0	32767	0
38577894	0	0	0	0	0	0	0	4295	0	3232	0	0	0	32767	0
38577895	0	0	0	0	0	0	0	4295	0	3246	0	0	0	32767	0
38577896	0	0	0	0	0	0	0	4294	0	3260	0	0	0	32767	0
38577897	0	0	0	0	0	0	0	4294	0	3264	0	0	0	32767	0
38577898	0	0	0	0	0	0	0	4293	0	3268	0	0	0	32767	0
38577899	0	0	0	0	0	0	0	4293	0	3284	0	0	0	32767	0
38577900	0	0	0	0	0	0	0	4293	0	3294	0	0	0	32767	0
38577901	0	0	0	0	0	0	0	4292	0	3303	0	0	0	32767	0
38577902	0	0	0	0	0	0	0	4291	0	3307	0	0	0	32767	0
38577903	0	0	0	0	0	0	0	4292	0	3325	0	0	0	32767	0
38577904	0	0	0	0	0	0	0	4292	0	3335	0	0	0	32767	0
38577905	0	0	0	0	0	0	0	4290	0	3337	0	0	0	32767	0
38577906	0	0	0	0	0	0	0	4291	0	3344	0	0	0	32767	0
38577907	0	0	0	0	0	0	0	4291	0	3362	0	0	0	32767	0
38577908	0	0	0	0	0	0	0	4290	0	3376	0	0	0	32767	0
38577909	0	0	0	0	0	0	0	4289	0	3375	0	0	0	32767	0
38577910	0	0	0	0	0	0	0	4289	0	3383	0	0	0	32767	0
38577911	0	0	0	0	0	0	0	4288	0	3404	0	0	0	32767	0
38577912	0	0	0	0	0	0	0	4288	0	3407	0	0	0	32767	0
38577913	0	0	0	0	0	0	0	4287	0	3416	0	0	0	32767	0
38577914	0	0	0	0	0	0	0	4287	0	3420	0	0	0	32767	0
38577915	0	0	0	0	0	0	0	4286	0	3443	0	0	0	32767	0
38577916	0	0	0	0	0	0	0	4288	0	3446	0	0	0	32767	0
38577917	0	0	0	0	0	0	0	4286	0	3451	0	0	0	32767	0
38577918	0	0	0	0	0	0	0	4285	0	3459	0	0	0	32767	0
38577919	0	0	0	0	0	0	0	4285	0	3463	0	0	0	32767	0
38577920	0	0	0	0	0	0	0	4284	0	3482	0	0	0	32767	0
38577921	0	0	0	0	0	0	0	4283	0	3491	0	0	0	32767	0
38577922	0	0	0	0	0	0	0	4284	0	3500	0	0	0	32767	0
38577923	0	0	0	0	0	0	0	4282	0	3504	0	0	0	32767	0
38577924	0	0	0	0	0	0	0	4283	0	3479	0	0	0	32767	0
38577925	0	0	0	0	0	0	0	4282	0	3524	0	0	0	32767	0
38577926	0	0	0	0	0	0	0	4282	0	3549	0	0	0	32767	0
38577927	0	0	0	0	0	0	0	4283	0	3557	0	0	0	32767	0
38577928	0	0	0	0	0	0	0	4282	0	3522	0	0	0	32767	0
38577929	0	0	0	0	0	0	0	4282	0	3565	0	0	0	32767	0
38577930	0	0	0	0	0	0	0	4281	0	3586	0	0	0	32767	0
38577931	0	0	0	0	0	0	0	4281	0	3592	0	0	0	32767	0
38577932	0	0	0	0	0	0	0	4281	0	3601	0	0	0	32767	0
38577933	0	0	0	0	0	0	0	4282	0	3604	0	0	0	32767	0
38577934	0	0	0	0	0	0	0	4280	0	3625	0	0	0	32767	0
38577935	0	0	0	0	0	0	0	4281	0	3636	0	0	0	32767	0
